load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	DispatchFuelCellMW	GeneratePumpedHydro	zone_demand_mw	StorageNetCharge	ChargeEVs	RunElectrolyzerMW	LiquifyHydrogenMW	ShiftDemand	StorePumpedHydro
Oahu	2045-12-08-04:00	898.702	0	136.079	92.1072	686.802	0	508.767	0	0	-68.6802	0
Oahu	2045-12-08-06:00	1083.77	0	136.079	41.4056	852.603	0	493.917	0	0	-85.2603	0
Oahu	2045-12-08-08:00	1341.38	0	59.682	0	918.115	0	574.757	0	0	-91.8115	0
Oahu	2045-12-08-10:00	1668.01	0	1.69018	0	950.484	70.8463	606.069	0	0	-91.8115	134.113
Oahu	2045-12-08-12:00	1858.7	0	1.69018	0	955.813	70.8463	407.886	0	0	405.538	20.3051
Oahu	2045-12-08-14:00	1869.21	0	0	0	953.159	136.192	295.762	0	0	405.538	78.5603
Oahu	2045-12-08-16:00	1207.13	0	0	0	936.496	0	347.479	0	0	-76.85	0
Oahu	2045-12-08-18:00	1052.99	0	136.079	135.476	989.653	0	433.859	0	0	-98.9653	0
Oahu	2045-12-08-20:00	1013.84	0	136.079	30.4051	910.477	0	360.898	0	0	-91.0477	0
Oahu	2045-12-08-22:00	705.444	0	136.079	0	770.012	0	148.513	0	0	-77.0012	0
Oahu	2045-12-15-00:00	961.67	0	0	26.87	698.146	179.776	47.1252	115.266	18.0401	-69.8146	0
Oahu	2045-12-15-02:00	965.283	0	0	26.6904	653.189	49.0541	221.743	115.266	18.0401	-65.3189	0
Oahu	2045-12-15-04:00	1039.4	0	0	150	670.058	0	584.903	0	1.44181	-67.0058	0
Oahu	2045-12-15-06:00	1080.18	0	0	150	758.103	0	529.845	0	18.0401	-75.8103	0
Oahu	2045-12-15-08:00	1728.23	0	0	0	876.293	0	656.257	115.266	18.0401	-87.6293	150
Oahu	2045-12-15-10:00	2125.03	0	0	0	911.195	0	634.543	115.266	18.0401	295.983	150
Oahu	2045-12-15-12:00	1856.28	0	0	0	903.058	0	373.928	115.266	18.0401	295.983	150
Oahu	2045-12-15-14:00	1732.54	0	0	0	881.632	277.884	272.541	115.266	18.0401	17.1779	150
Oahu	2045-12-15-16:00	1530.04	0	0	0	891.597	0	337.96	115.266	18.0401	17.1779	150
Oahu	2045-12-15-18:00	1174.94	0	0	150	935.869	0	404.288	60.3258	18.0401	-93.5869	0
Oahu	2045-12-15-20:00	1020.42	0	0	150	880.912	0	299.234	60.3258	18.0401	-88.0912	0
Oahu	2045-12-15-22:00	964.322	0	0	43.9396	790.651	49.0541	114.316	115.266	18.0401	-79.0651	0
Oahu	2045-12-18-00:00	889.247	0	0	0	666.222	173.119	116.529	0	0	-66.6222	0
Oahu	2045-12-18-02:00	917.542	0	0	0	630.302	104.766	245.505	0	0	-63.0302	0
Oahu	2045-12-18-04:00	968.732	0	0	150	679.414	0	507.26	0	0	-67.9414	0
Oahu	2045-12-18-06:00	1081.64	0	0	150	847.942	0	468.489	0	0	-84.7942	0
Oahu	2045-12-18-08:00	1455.63	0	0	0	898.91	0	588.85	0	0	-89.891	57.7564
Oahu	2045-12-18-10:00	1602.66	0	0	0	924.678	0	562.176	58.2706	0	-92.4678	150
Oahu	2045-12-18-12:00	1776.67	0	0	0	936.347	0	377.744	113.277	0	199.303	150
Oahu	2045-12-18-14:00	2080.21	0	0	0	929.276	94.1875	311.286	113.277	0	482.185	150
Oahu	2045-12-18-16:00	1775.41	0	0	0	925.211	183.697	348.91	115.266	0	52.324	150
Oahu	2045-12-18-18:00	1099.16	0	71.0629	150	991.11	0	428.223	0	0	-99.111	0
Oahu	2045-12-18-20:00	947.503	0	71.0629	150	913.73	0	346.209	0	0	-91.373	0
Oahu	2045-12-18-22:00	856.26	0	0	26.4724	785.81	0	175.504	0	0	-78.581	0
Oahu	2045-12-19-00:00	846.879	0	0	13.4447	668.625	138.83	119.731	0	0	-66.8625	0
Oahu	2045-12-19-02:00	881.422	0	0	56.0123	634.796	139.054	227.063	0	0	-63.4796	0
Oahu	2045-12-19-04:00	992.268	0	0	150	684.435	0	526.276	0	0	-68.4435	0
Oahu	2045-12-19-06:00	1073.31	0	0	150	850.089	0	458.227	0	0	-85.0089	0
Oahu	2045-12-19-08:00	1739.06	0	0	0	909.422	0	637.277	115.266	18.0401	-90.9422	150
Oahu	2045-12-19-10:00	1707.63	0	0	0	943.396	48.1278	529.074	115.266	16.1023	-94.3396	150
Oahu	2045-12-19-12:00	1826.98	0	0	0	942.323	48.1278	340.177	115.266	0	231.085	150
Oahu	2045-12-19-14:00	2204.74	0	0	0	941.908	48.1278	328.917	115.266	18.0401	602.477	150
Oahu	2045-12-19-16:00	1619.19	0	0	0	939.643	133.501	356.702	115.266	18.0401	-93.9643	150
Oahu	2045-12-19-18:00	1091.4	0	74.5927	150	993.7	0	421.666	0	0	-99.37	0
Oahu	2045-12-19-20:00	997.113	0	0	150	921.243	0	317.994	0	0	-92.1243	0
Oahu	2045-12-19-22:00	896.781	0	0	28.043	790.27	0	213.581	0	0	-79.027	0
