timestamp	Oahu_AES	Oahu_Airport_DSG	Oahu_Battery_Bulk	Oahu_Battery_Conting	Oahu_Battery_Reg	Oahu_CC_152	Oahu_CIP_CT	Oahu_CentralTrackingPV_PV_01	Oahu_CentralTrackingPV_PV_02	Oahu_CentralTrackingPV_PV_03	Oahu_CentralTrackingPV_PV_04	Oahu_CentralTrackingPV_PV_05	Oahu_CentralTrackingPV_PV_06	Oahu_CentralTrackingPV_PV_07	Oahu_CentralTrackingPV_PV_08	Oahu_CentralTrackingPV_PV_09	Oahu_CentralTrackingPV_PV_10	Oahu_CentralTrackingPV_PV_11	Oahu_CentralTrackingPV_PV_12	Oahu_CentralTrackingPV_PV_13	Oahu_CentralTrackingPV_PV_14	Oahu_CentralTrackingPV_PV_15	Oahu_CentralTrackingPV_PV_16	Oahu_CentralTrackingPV_PV_17	Oahu_CentralTrackingPV_PV_18	Oahu_FlatDistPV_Oahu_FlatDistPV_0	Oahu_FlatDistPV_Oahu_FlatDistPV_1	Oahu_FlatDistPV_Oahu_FlatDistPV_2	Oahu_FlatDistPV_Oahu_FlatDistPV_3	Oahu_H-Power	Oahu_Honolulu_8	Oahu_Honolulu_9	Oahu_IC_Barge	Oahu_IC_MCBH	Oahu_IC_Schofield	Oahu_Kahe_1	Oahu_Kahe_2	Oahu_Kahe_3	Oahu_Kahe_4	Oahu_Kahe_5	Oahu_Kahe_6	Oahu_Kalaeloa_CC1	Oahu_Kalaeloa_CC2	Oahu_Kalaeloa_CC3	Oahu_Nuclear	Oahu_OffshoreWind_OffWind	Oahu_OnshoreWind_OnWind_101	Oahu_OnshoreWind_OnWind_102	Oahu_OnshoreWind_OnWind_103	Oahu_OnshoreWind_OnWind_104	Oahu_OnshoreWind_OnWind_105	Oahu_OnshoreWind_OnWind_106	Oahu_OnshoreWind_OnWind_107	Oahu_OnshoreWind_OnWind_201	Oahu_OnshoreWind_OnWind_202	Oahu_OnshoreWind_OnWind_203	Oahu_OnshoreWind_OnWind_204	Oahu_OnshoreWind_OnWind_205	Oahu_OnshoreWind_OnWind_206	Oahu_OnshoreWind_OnWind_207	Oahu_OnshoreWind_OnWind_208	Oahu_OnshoreWind_OnWind_209	Oahu_OnshoreWind_OnWind_301	Oahu_OnshoreWind_OnWind_302	Oahu_OnshoreWind_OnWind_303	Oahu_OnshoreWind_OnWind_304	Oahu_OnshoreWind_OnWind_305	Oahu_OnshoreWind_OnWind_306	Oahu_OnshoreWind_OnWind_307	Oahu_OnshoreWind_OnWind_308	Oahu_OnshoreWind_OnWind_309	Oahu_OnshoreWind_OnWind_401	Oahu_OnshoreWind_OnWind_402	Oahu_OnshoreWind_OnWind_403	Oahu_OnshoreWind_OnWind_404	Oahu_OnshoreWind_OnWind_405	Oahu_OnshoreWind_OnWind_406	Oahu_OnshoreWind_OnWind_407	Oahu_OnshoreWind_OnWind_408	Oahu_OnshoreWind_OnWind_409	Oahu_OnshoreWind_OnWind_410	Oahu_OnshoreWind_OnWind_501	Oahu_OnshoreWind_OnWind_502	Oahu_OnshoreWind_OnWind_503	Oahu_OnshoreWind_OnWind_504	Oahu_OnshoreWind_OnWind_505	Oahu_OnshoreWind_OnWind_506	Oahu_OnshoreWind_OnWind_507	Oahu_OnshoreWind_OnWind_508	Oahu_OnshoreWind_OnWind_509	Oahu_OnshoreWind_OnWind_Kahuku	Oahu_OnshoreWind_OnWind_Kawailoa	Oahu_SlopedDistPV_Oahu_SlopedDistPV_0	Oahu_SlopedDistPV_Oahu_SlopedDistPV_1	Oahu_SlopedDistPV_Oahu_SlopedDistPV_10	Oahu_SlopedDistPV_Oahu_SlopedDistPV_11	Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	Oahu_Waiau_10	Oahu_Waiau_6	Oahu_Waiau_7	Oahu_Waiau_8	Oahu_Waiau_9
2030-12-08-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95584	17.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	0
2030-12-08-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	24.1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08213	10.9899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-00:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	3.19525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9046	38.8264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-02:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	121.559	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7455	49.6888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-04:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	18.6228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9382	37.3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-06:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8639	54.5662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-08:00	67	0	0	0	0	125.819	0	12.1749	0	0	164.664	22.7984	0	14.0396	0	0	0	32.05	142.278	0	0	0	0	0	0	14.7596	0	5.50566	17.8695	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2939	50.0323	0	12.5718	9.32648	0	10.0007	0	6.14813	0	0	1.01622	0	4.59898	5.80842	0	0	0	0	0	0	0	0
2030-12-15-10:00	67	0	0	0	0	113.972	0	23.0035	0	0	146.804	15.929	0	18.1847	0	0	0	11.999	173.424	0	0	0	0	0	0	41.2559	0	23.7339	52.0739	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	86.9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7723	52.433	0	30.1476	19.746	0	30.2967	0	27.2835	0	0	6.40618	0	10.9285	27.2372	0	0	0	0	0	0	0	0
2030-12-15-12:00	67	0	0	0	0	113.972	0	19.3901	0	0	195.899	27.2046	0	33.768	0	0	0	36.3665	186.531	0	0	0	0	0	0	49.8223	0	24.8589	50.5097	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	86.9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.5907	40.5235	0	29.6102	17.5199	0	26.01	0	36.0601	0	0	11.2054	0	13.8862	25.9561	0	0	0	0	0	0	0	0
2030-12-15-14:00	67	0	0	0	0	0	0	22.9888	0	0	203.937	28.2752	0	37.0401	0	0	0	34.4267	183.661	0	0	0	0	0	0	30.3508	0	12.4395	25.6947	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	87.9382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3999	46.2241	0	15.3137	8.00881	0	13.214	0	24.2783	0	0	7.04192	0	6.66695	14.8713	0	0	0	5.9	0	0	0	0
2030-12-15-16:00	67	0	0	0	0	113.972	0	18.0423	0	0	158.876	21.9382	0	9.45979	0	0	0	27.5572	114.426	0	0	0	0	0	0	12.1692	0	8.17716	11.3559	42.8	0	0	0	0	0	0	0	0	0	54.7	54	0	84.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9771	47.0804	0	5.0888	2.83954	0	3.77654	0	10.6432	0	0	4.52368	0	4.80992	7.7739	0	0	0	0	0	0	0	0
2030-12-15-18:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	24.42	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5174	50.3997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.9
2030-12-15-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5541	55.3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-15-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	113.75	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0128	55.8841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-18-00:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	26.7839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3122	44.506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-18-02:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5117	41.3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-18-04:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4962	44.6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-18-06:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.876	37.3287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	39.8838
2030-12-18-08:00	67	0	0	0	0	150.586	0	17.6785	0	0	165.497	22.9382	0	6.84902	0	0	0	9.45284	58.5694	0	0	0	0	0	0	3.93582	0	2.18694	4.36674	42.8	0	0	0	0	0	0	0	0	0	102.944	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0904	31.6437	0	2.958	0.900245	0	4.52336	0	3.73673	0	0	0.698694	0	0.615304	2.68494	0	0	0	16.9	0	0	0	0
2030-12-18-10:00	67	0	0	0	0	113.972	0	13.3651	0	0	149.602	23.2418	0	20.0765	0	0	0	7.88836	91.0788	0	0	0	0	0	0	32.3645	0	13.4457	32.5209	42.8	0	0	0	0	0	0	0	0	0	54.7	54	89.533	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3927	21.6339	0	20.9588	12.68	0	19.6032	0	19.764	0	0	5.7887	0	7.44905	16.5915	0	0	0	0	0	0	0	0
2030-12-18-12:00	67	0	0	0	0	113.972	0	14.0955	0	0	197.697	21.9161	0	31.2342	0	0	0	21.6928	88.3036	0	0	0	0	0	0	34.4377	0	17.6954	33.2122	42.8	0	0	0	0	0	0	0	0	0	54.7	54	90	86.9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4824	22.5261	0	20.694	10.6412	0	21.072	0	28.0014	0	0	8.09326	0	8.44472	18.5053	0	0	0	0	0	0	0	0
2030-12-18-14:00	67	0	0	0	0	113.972	0	22.1897	0	0	204.83	8.46022	0	22.2521	0	0	0	29.6652	158.546	0	0	0	0	0	0	44.2479	0	25.8404	43.3899	42.8	0	0	0	0	0	0	0	0	0	54.7	54	90	86.9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8717	22.9382	0	22.5158	11.476	0	14.7292	0	37.1247	0	0	12.0622	0	12.9829	27.002	0	0	0	0	0	0	0	0
2030-12-18-16:00	67	0	0	0	0	127.348	0	11.4678	0	0	160.287	22.1293	0	14.673	0	0	0	31.8517	139.502	0	0	0	0	0	0	22.1796	0	11.4825	14.761	42.8	0	0	0	0	0	0	0	0	0	54.7	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5339	28.9509	0	6.22582	2.68619	0	2.81842	0	20.4092	0	0	6.75174	0	6.33615	12.315	0	0	0	0	0	0	0	0
2030-12-18-18:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	24.1874	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4345	33.4596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2030-12-18-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8588	34.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4
2030-12-18-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	6.73007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9442	34.5938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-19-00:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2633	28.4176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-19-02:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	9.49929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.975	34.2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-19-04:00	68.6416	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0559	36.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-19-06:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.6386	29.417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2030-12-19-08:00	67	0	0	0	0	150.586	0	18.2866	0	0	162.312	22.5133	0	17.3937	0	0	0	31.8666	135.307	0	0	0	0	0	0	5.96025	0	4.45274	8.76249	42.8	0	0	0	0	0	0	0	0	0	61.7995	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2292	29.301	0	5.20426	2.82776	0	7.27713	0	5.58701	0	0	1.21216	0	1.30997	5.20531	0	0	0	0	0	0	0	0
2030-12-19-10:00	67	0	0	0	0	113.972	0	21.5629	0	0	203.297	28.1993	0	33.8552	0	0	0	32.58	79.6699	0	0	0	0	0	0	17.7395	0	8.95634	18.6056	42.8	0	0	0	0	0	0	0	0	0	54.7	54	87.3743	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7314	30.0614	0	11.7405	8.36028	0	11.6969	0	12.1209	0	0	4.56135	0	5.15008	9.5138	0	0	0	0	0	0	0	0
2030-12-19-12:00	67	0	0	0	0	113.972	0	20.5577	0	0	194.175	26.9409	0	37.2299	0	0	0	28.5198	127.535	0	0	0	0	0	0	34.8874	0	15.6577	35.1743	42.8	0	0	0	0	0	0	0	0	0	54.7	54	86.9898	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1663	19.6007	0	20.2762	16.2182	0	16.4477	0	20.7848	0	0	9.20687	0	10.9367	16.1639	0	0	0	0	0	0	0	0
2030-12-19-14:00	67	0	0	0	0	113.972	0	21.986	0	0	201.879	27.9823	0	45.7904	0	0	0	34.0216	118.282	0	0	0	0	0	0	28.9675	0	17.4381	30.4468	42.8	0	0	0	0	0	0	0	0	0	54.7	54	90	86.9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9452	33.6831	0	16.1448	10.0781	0	14.4073	0	28.8288	0	0	6.56703	0	7.00072	19.3893	0	0	0	0	0	0	0	0
2030-12-19-16:00	67	0	0	0	0	142.162	0	18.0705	0	0	159.114	21.9971	0	33.9186	0	0	0	27.1848	151.413	0	0	0	0	0	0	13.1188	0	5.46951	9.77055	42.8	0	0	0	0	0	0	0	0	0	54.7	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8337	43.3573	0	5.01584	3.00469	0	4.10385	0	9.07099	0	0	4.42892	0	4.10682	5.60747	0	0	0	0	0	0	0	0
2030-12-19-18:00	72.1996	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	24.42	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.343	43.4721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2030-12-19-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	23.9441	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.949	43.4953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2030-12-19-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.8825	27.2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2035-01-09-00:00	0	8	29.7963	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	48.84	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00908808	1.35581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2035-01-09-02:00	0	8	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	48.84	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2035-01-09-04:00	0	8	67.572	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	48.84	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.67239	0.00703945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2035-01-09-06:00	0	8	60.1924	0	0	150.586	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	48.84	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21026	9.66373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2035-01-09-08:00	0	0	0	0	0	150.586	0	17.4253	0	0	155.081	21.4683	0	38.1944	0	0	0	92.9566	154.519	0	0	0	0	0	0	16.5868	0	7.69082	27.1161	42.8	0	0	0	0	5.46663	0	0	0	0	109.454	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313518	1.70916	0	17.3703	14.0077	0	15.8738	0	4.55532	0	0	0.849455	0	4.85965	10.1126	0	0	0	0	0	0	0	5.9
